15155004	17 Jennings Ct	 San Francisco	CA	94124	3 beds	2 baths	1,642 sqft	$786,690
2097786533	590 24th Ave	 San Francisco	CA	94121	Studio	-- baths	2,208 sqft	$1,420,867
2097786535	430 Eddy St	 San Francisco	CA	94109	3,576 sqft	Unavailable
15141202	115 San Juan Ave	 San Francisco	CA	94112	3 beds	2 baths	2,247 sqft	$1,070,251
15086395	964 Page St	 San Francisco	CA	94117	2 beds	1 bath	1,122 sqft	$1,175,806
2102211687	149-151 Masonic Ave San Francisco Ca # 94118	 San Francisco	CA	94118	4 beds	2 baths	2,672 sqft	$1,998,223
116156185	435 China Basin St UNIT 335	 San Francisco	CA	94158	2 beds	2 baths	-- sqft	$1,339,763
64972219	20 Quickstep Ln APT 2	 San Francisco	CA	94115	2 beds	1 bath	840 sqft	$808,826
15109582	1669 15th Ave	 San Francisco	CA	94122	7 beds	4 baths	3,681 sqft	$2,455,592
15155974	1129 Mendell St	 San Francisco	CA	94124	Studio	-- baths	912 sqft	$632,306
15162772	312 Cortland Ave	 San Francisco	CA	94110	3 beds	2 baths	1,200 sqft	$1,137,706
15162462	600 Eugenia Ave	 San Francisco	CA	94110	4 beds	2 baths	1,901 sqft	$1,619,501
15064354	358-360 Lombard St	 San Francisco	CA	94133	-- beds	-- baths	1,924 sqft	$2,861,672
15129550	4555 19th St	 San Francisco	CA	94114	4 beds	4 baths	4,072 sqft	$1,977,936
15178914	850C Brunswick St	 San Francisco	CA	94112	4 beds	3 baths	2,178 sqft	$1,138,948
15185234	50 Burnside Ave	 San Francisco	CA	94131	2 beds	1 bath	1,273 sqft	$1,227,783
2100435456	280 10th Ave	 San Francisco	CA	94118	-- beds	-- baths	-- sqft	$2,463,135
15100736	855 La Playa St APT 159	 San Francisco	CA	94121	2 beds	2 baths	1,178 sqft	$802,637
111929260	830 Minnesota St	 San Francisco	CA	94107	2 beds	3 baths	1,659 sqft	$1,683,099
15144377	465-469 Castro St	 San Francisco	CA	94114	Studio	-- baths	5,390 sqft	$4,784,626
59700490	155 Harriet St STE 9	 San Francisco	CA	94103	2 beds	2 baths	930 sqft	$931,391
2098035537	W901 Plan	 Rockwell San Francisco	CA	94109	2 beds	2 baths	955 sqft	$1,332,003
15136755	128 San Pablo Ave	 San Francisco	CA	94127	4 beds	4 baths	2,674 sqft	$2,486,758
2098636730	Residence 7 Plan	 LUMINA San Francisco	CA	94105	1 bed	1 bath	972 sqft	$1,398,878
89240111	83 Mcallister St APT 403	 San Francisco	CA	94102	Studio	1 bath	265 sqft	$477,363
15064463	2125 Mason St	 San Francisco	CA	94133	Studio	-- baths	3,204 sqft	$2,955,596
15078432	420-422 Linden St	 San Francisco	CA	94102	-- beds	-- baths	2,200 sqft	$1,658,426
80749566	650 2nd St UNIT 304	 San Francisco	CA	94107	1 bed	1.5 baths	1,798 sqft	Unavailable
117672833	437 25th Ave APT 3	 San Francisco	CA	94121	3 beds	2 baths	1,693 sqft	$1,193,452
69819674	260 King St UNIT 1305	 San Francisco	CA	94107	2 beds	2 baths	1,488 sqft	$1,517,223
2097847511	2725 Pine St	 San Francisco	CA	94115	3 beds	2 baths	1,777 sqft	$1,667,149
52437151	2836 Folsom St	 San Francisco	CA	94110	2 beds	2 baths	2,258 sqft	$1,645,305
2097847690	3633 Webster St	 San Francisco	CA	94123	2 beds	2 baths	1,720 sqft	$1,811,958
2097847688	9-11 14th Ave	 San Francisco	CA	94118	5 beds	3 baths	3,296 sqft	$2,479,569
15095248	591 18th Ave	 San Francisco	CA	94121	4 beds	2 baths	2,020 sqft	$1,795,670
15081369	3045 Jackson St APT 203	 San Francisco	CA	94115	1 bed	1 bath	-- sqft	$1,158,435
15163483	30 Patton St	 San Francisco	CA	94110	4 beds	3 baths	1,733 sqft	$1,176,060
15141265	140 Ocean Ave	 San Francisco	CA	94112	3 beds	2 baths	1,152 sqft	$963,878
15109153	1674 26th Ave	 San Francisco	CA	94122	5 beds	3 baths	2,075 sqft	$1,389,688
15152397	1242 Hampshire St	 San Francisco	CA	94110	2 beds	2 baths	1,298 sqft	$1,331,033
2097853526	740 Shotwell St	 San Francisco	CA	94110	Studio	-- baths	2,227 sqft	$929,068
2099140356	# 602 Three-Bed & Three-Bath Plan	 6 Mint Plaza San Francisco	CA	94103	3 beds	3 baths	1,805 sqft	$2,696,834
124397847	8 Buchanan St UNIT 613	 San Francisco	CA	94102	2 beds	2 baths	985 sqft	$1,186,820
2097854526	2405 41st Ave	 San Francisco	CA	94116	Studio	-- baths	2,150 sqft	$1,084,261
2097854989	900 Clarendon Ave	 San Francisco	CA	94131	-- beds	-- baths	-- sqft	$1,460,117
2097855544	236 Shipley St # 204	 San Francisco	CA	94107	2 beds	2 baths	858 sqft	$922,092
15140588	137 Eastwood Dr	 San Francisco	CA	94112	6 beds	3 baths	2,762 sqft	$1,531,328
2097856271	150 152 San Carlos St	 San Francisco	CA	94110	2 beds	1 bath	926 sqft	$1,035,064
2097856807	236 Shipley St # 305	 San Francisco	CA	94107	1 bed	1 bath	514 sqft	$660,683
15138115	250 Santa Paula Ave	 San Francisco	CA	94127	5 beds	6 baths	3,028 sqft	$4,096,022
15160632	1706 Alabama St	 San Francisco	CA	94110	2 beds	1 bath	988 sqft	$1,413,239
89238408	323-A 7th Ave	 San Francisco	CA	94118	3 beds	2 baths	1,485 sqft	$1,229,531
80733090	650 Delancey St APT 406	 San Francisco	CA	94107	1 bed	2 baths	-- sqft	$1,792,419
119685612	1338 48th Ave	 San Francisco	CA	94122	2 beds	2 baths	1,510 sqft	$979,866
89230177	330 Mission Bay Blvd N UNIT 502	 San Francisco	CA	94158	1 bed	1.5 baths	1,010 sqft	$1,142,846
15088522	39 Carmel St	 San Francisco	CA	94117	2 beds	2 baths	-- sqft	$2,024,372
119685581	5900 3rd St UNIT 2309	 San Francisco	CA	94124	2 beds	2 baths	1,295 sqft	$804,954
96034175	300 Berry St UNIT 305	 San Francisco	CA	94158	1 bed	1 bath	-- sqft	$896,874
80745668	175 Bluxome St UNIT 209	 San Francisco	CA	94107	2 beds	2 baths	1 sqft	$1,004,607
15178505	2 Curtis St	 San Francisco	CA	94112	3 beds	4 baths	1,020 sqft	$932,957
80741435	563 Minna St APT 2	 San Francisco	CA	94103	1 bed	2 baths	814 sqft	Unavailable
15160839	188 Brewster St	 San Francisco	CA	94110	4 beds	4 baths	2,128 sqft	$2,734,560
2097864414	160 Julian Ave	 San Francisco	CA	94103	3 beds	3 baths	2,300 sqft	$2,017,138
82786220	310 Townsend St APT 408	 San Francisco	CA	94107	1 bed	1 bath	803 sqft	$819,163
15123561	2555 28th Ave	 San Francisco	CA	94116	3 beds	3 baths	1,870 sqft	$1,282,121
15138874	120 Santa Ana Ave	 San Francisco	CA	94127	5 beds	6 baths	4,800 sqft	$4,274,321
80729601	2875 21st St APT 5	 San Francisco	CA	94110	1 bed	2 baths	1,137 sqft	$1,084,630
2097869025	1685 Oak St APT 201	 San Francisco	CA	94117	2 beds	2 baths	1,430 sqft	$1,249,965
15074186	1776 Sacramento St APT 305	 San Francisco	CA	94109	2 beds	2 baths	1,091 sqft	$1,208,503
80736607	317 Harriet St # 7	 San Francisco	CA	94103	1 bed	2 baths	1,067 sqft	$712,444
15106175	1559 7th Ave	 San Francisco	CA	94122	3 beds	2 baths	1,625 sqft	$1,515,011
2097876725	2937 Webster St	 San Francisco	CA	94123	3 beds	2 baths	1,338 sqft	$1,750,047
64972583	355 1st St UNIT S204	 San Francisco	CA	94105	2 beds	2 baths	963 sqft	$1,158,564
2099440337	400 Franconia St	 San Francisco	CA	94110	10 beds	11 baths	4,950 sqft	$3,473,811
111710847	151 Ames St	 San Francisco	CA	94110	3 beds	3 baths	1,986 sqft	$1,974,753
2097883315	621 Lincoln Way APT 4	 San Francisco	CA	94122	1 bed	1 bath	-- sqft	$873,132
15071633	2517-2521 Van Ness Ave	 San Francisco	CA	94109	-- beds	-- baths	6,934 sqft	$6,248,924
2108320096	192 Laidley St	 San Francisco	CA	94131	1 bed	1 bath	830 sqft	$1,137,903
15095669	614 28th Ave	 San Francisco	CA	94121	3 beds	3.5 baths	2,786 sqft	$1,797,884
80751244	1090 Chestnut St # 2	 San Francisco	CA	94109	4 beds	4 baths	3,260 sqft	$6,181,707
2097911988	228 Filbert St	 San Francisco	CA	94133	3 beds	3 baths	1,525 sqft	$2,084,424
2097945499	Residence D2 Plan	 Summit 800 San Francisco	CA	94132	3 beds	3.5 baths	2,020 sqft	$1,442,793
15065717	25 Alta St	 San Francisco	CA	94133	Studio	-- baths	2,450 sqft	$2,663,227
15187220	2061 Ocean Ave	 San Francisco	CA	94127	4 beds	1 bath	1,394 sqft	$1,382,269
2114645944	2200 Beach St APT 103	 San Francisco	CA	94123	1 bed	1 bath	883 sqft	$1,016,146
2099019990	198 Carl St	 San Francisco	CA	94117	Studio	-- baths	6,750 sqft	$3,443,663
2097928873	1331 Grant Ave	 San Francisco	CA	94133	Studio	-- baths	6,120 sqft	$2,894,662
15067669	11 Shepard Pl	 San Francisco	CA	94108	5 beds	3 baths	1,951 sqft	$2,054,277
15105300	1415 23rd Ave	 San Francisco	CA	94122	3 beds	3 baths	1,555 sqft	$1,364,915
2097927821	318 Spear St UNIT 7F	 San Francisco	CA	94105	3 beds	2 baths	1,661 sqft	$1,992,420
15099743	843-845 30TH Ave	 San Francisco	CA	94121	2 beds	1 bath	2,280 sqft	$1,320,913
15134721	121 Juanita Way	 San Francisco	CA	94127	3 beds	1 bath	1,416 sqft	$1,500,960
63197369	765 Market St APT 34C	 San Francisco	CA	94103	1 bed	1.5 baths	947 sqft	$1,673,151
15065330	166-170 Valparaiso St	 San Francisco	CA	94133	5 beds	3 baths	2,370 sqft	$1,889,872
15066592	411 Vallejo St	 San Francisco	CA	94133	2 beds	3 baths	1,240 sqft	$2,123,812
64969763	1578 Indiana St APT 4	 San Francisco	CA	94107	1 bed	2 baths	1,244 sqft	$869,958
119684814	58 Wilmot St	 San Francisco	CA	94115	3 beds	4 baths	2,689 sqft	$3,862,451
15147476	469 Clementina St APT 7	 San Francisco	CA	94103	1 bed	1 bath	582 sqft	$646,977
64971331	333 Grant Ave APT 703	 San Francisco	CA	94108	1 bed	2 baths	834 sqft	$1,023,899
15116085	2050 31st Ave	 San Francisco	CA	94116	3 beds	1 bath	1,300 sqft	$1,051,522
15093766	547 27th Ave	 San Francisco	CA	94121	4 beds	3 baths	2,544 sqft	$1,692,139
2097941627	2 Fallon Pl APT 53	 San Francisco	CA	94133	2 beds	2 baths	1,466 sqft	$1,893,719
15122575	2478 23rd Ave	 San Francisco	CA	94116	3 beds	2 baths	2,100 sqft	$1,394,277
15136304	1 Stanford Heights Ave	 San Francisco	CA	94127	3 beds	2 baths	1,203 sqft	$1,124,934
15188709	25 Baywood Ct	 San Francisco	CA	94112	2 beds	1 bath	800 sqft	$685,106
115828635	480 Mission Bay Blvd N UNIT 514	 San Francisco	CA	94158	2 beds	2 baths	1,383 sqft	$1,576,029
15067438	1 Mccormick St	 San Francisco	CA	94109	1,805 sqft	Unavailable
79842594	555 4th St UNIT 522	 San Francisco	CA	94107	2 beds	2 baths	1,183 sqft	$1,137,831
15070865	2806 Van Ness Ave	 San Francisco	CA	94109	10 beds	6 baths	4,921 sqft	$4,892,321
15144477	595-599 Noe St	 San Francisco	CA	94114	Studio	-- baths	3,777 sqft	$2,490,886
15170217	349 Bacon St	 San Francisco	CA	94134	3 beds	1 bath	1,680 sqft	$1,315,871
63179419	8100 Oceanview Ter APT 314	 San Francisco	CA	94132	2 beds	2 baths	1,019 sqft	$648,137
2097949681	358 Lombard St	 San Francisco	CA	94133	3 beds	2 baths	1,924 sqft	$1,487,473
15181858	3790 Cesar Chavez	 San Francisco	CA	94110	3 beds	3 baths	1,946 sqft	Unavailable
80735907	2002 3rd St APT 203	 San Francisco	CA	94107	2 beds	3 baths	2,543 sqft	$1,766,547
2097950676	1333 Jones St UNIT T321	 San Francisco	CA	94109	-- beds	1 bath	-- sqft	$781,381
2097951141	819 Ellis St # 3RD	 San Francisco	CA	94109	-- beds	0.5 baths	28,800 sqft	$4,251,501
15131928	21 Panorama Dr	 San Francisco	CA	94131	3 beds	1 bath	1,150 sqft	$1,184,561
15158996	5512 3rd St	 San Francisco	CA	94124	Studio	-- baths	-- sqft	$981,893
2097952476	3437-3441 Mission St	 San Francisco	CA	94110	8 beds	7 baths	4,130 sqft	$2,315,262
119685295	859 Alabama St	 San Francisco	CA	94110	3 beds	4 baths	2,200 sqft	$2,632,084
83154260	74 New Montgomery St UNIT 508	 San Francisco	CA	94105	2 beds	1 bath	952 sqft	$1,272,483
15199728	60 Ora Way APT 203H	 San Francisco	CA	94131	Studio	1 bath	409 sqft	$131,445
2097957961	28 Parker Ave APT 201	 San Francisco	CA	94118	2 beds	2 baths	-- sqft	Unavailable
69819288	501 Beale St UNIT 10D	 San Francisco	CA	94105	2 beds	2 baths	1,259 sqft	$1,890,275
15151600	880 Wisconsin St	 San Francisco	CA	94107	4 beds	3 baths	1,500 sqft	$1,523,307
82785962	74 New Montgomery St UNIT 305	 San Francisco	CA	94105	1 bed	1 bath	792 sqft	$901,185
114316171	301 Mission St APT 405	 San Francisco	CA	94105	2 beds	2 baths	1,731 sqft	$2,281,987
15068328	1335 California St	 San Francisco	CA	94109	2 beds	1 bath	1,500 sqft	$1,392,986
15160832	146 Brewster St	 San Francisco	CA	94110	3 beds	2 baths	1,430 sqft	$1,673,877
64971471	135 12th Ave	 San Francisco	CA	94118	3 beds	2 baths	1,782 sqft	$1,684,971
2097962619	420 Linden St	 San Francisco	CA	94102	Studio	-- baths	2,200 sqft	$1,316,381
2097962620	422 Linden St	 San Francisco	CA	94102	1 bed	1 bath	2,200 sqft	$963,076
2097962622	318 25th Ave	 San Francisco	CA	94121	Studio	-- baths	3,832 sqft	$1,984,720
83152889	1160 Mission St UNIT 2202	 San Francisco	CA	94103	1 bed	1 bath	864 sqft	$916,813
82785810	752 S Van Ness Ave	 San Francisco	CA	94110	3 beds	2 baths	1,735 sqft	$1,102,334
15145237	3808 21st St	 San Francisco	CA	94114	3 beds	1 bath	1,784 sqft	$2,528,697
15156705	1408 Rankin St	 San Francisco	CA	94124	3 beds	1 bath	995 sqft	$763,489
15091833	31 Tacoma St	 San Francisco	CA	94118	Studio	-- baths	1,200 sqft	$1,107,333
15081192	2786 Jackson St # A	 San Francisco	CA	94115	Studio	-- baths	472 sqft	$590,042
2097966685	3062 22nd St	 San Francisco	CA	94110	Studio	-- baths	3,915 sqft	$2,391,745
2097967564	12 Esquina Dr	 San Francisco	CA	94134	4 beds	2 baths	1,525 sqft	$818,927
15099030	750 Funston Ave	 San Francisco	CA	94118	4 beds	3 baths	3,330 sqft	$2,870,904
2097968226	1884 Bush St	 San Francisco	CA	94109	1 bed	1 bath	934 sqft	$969,459
2134087564	60 Alpine Ter	 San Francisco	CA	94117	2 beds	2 baths	1,205 sqft	$1,898,431
2097971236	174 Turk St	 San Francisco	CA	94102	Studio	-- baths	13,464 sqft	$3,753,769
15070382	1500 Francisco St APT 11	 San Francisco	CA	94123	3 beds	2 baths	1,787 sqft	$1,910,020
89240090	338 Spear St UNIT 22F	 San Francisco	CA	94105	2 beds	2 baths	1,318 sqft	$1,357,817
2097974744	3032 Clement St # 202	 San Francisco	CA	94121	3 beds	2 baths	1,661 sqft	$1,472,284
15160715	3401 Folsom St	 San Francisco	CA	94110	4 beds	4 baths	2,072 sqft	$1,745,896
69819744	260 King St UNIT 553	 San Francisco	CA	94107	Studio	1 bath	556 sqft	$631,999
15071573	2325-2327 Larkin St	 San Francisco	CA	94109	-- beds	-- baths	2,820 sqft	$2,692,493
15130450	720 Castro St	 San Francisco	CA	94114	3 beds	2.5 baths	2,020 sqft	$2,663,501
15068164	30 Miller Pl APT 11	 San Francisco	CA	94108	3 beds	2 baths	1,782 sqft	$2,038,697
125308985	1515 15th St APT 503	 San Francisco	CA	94103	1 bed	1 bath	650 sqft	$851,273
2099345105	3437 Mission St	 San Francisco	CA	94110	Studio	-- baths	-- sqft	$1,754,696
2099430839	Residence A2 Plan	 Summit 800 San Francisco	CA	94132	3 beds	2.5 baths	1,824 sqft	$1,252,058
2097986215	2325 Larkin St	 San Francisco	CA	94109	Studio	-- baths	2,820 sqft	$1,336,686
15158481	135 Ledyard St	 San Francisco	CA	94124	4 beds	2 baths	1,625 sqft	$769,862
69819230	69 Clementina St UNIT 403	 San Francisco	CA	94105	1 bed	1 bath	476 sqft	$655,874
123952713	301 Mission St APT 34E	 San Francisco	CA	94105	2 beds	2 baths	1,714 sqft	$2,402,995
2119198400	666 S Van Ness Ave	 San Francisco	CA	94110	Studio	-- baths	3,106 sqft	$2,178,248
15156254	1683 Newcomb Ave	 San Francisco	CA	94124	2 beds	1 bath	1,090 sqft	$608,649
15179455	275 Concord St	 San Francisco	CA	94112	4 beds	3 baths	2,400 sqft	$883,416
15154182	1463 Thomas Ave	 San Francisco	CA	94124	6 beds	3 baths	995 sqft	$702,575
15177816	125 Lapham Way	 San Francisco	CA	94112	2 beds	1 bath	1,055 sqft	$843,269
79845037	1587 15th St APT 404	 San Francisco	CA	94103	2 beds	1 bath	919 sqft	$873,883
15072786	1998 Broadway APT 1502	 San Francisco	CA	94109	1 bed	1 bath	700 sqft	$821,533
63196473	1050 N Point St APT 508	 San Francisco	CA	94109	1 bed	1 bath	-- sqft	$1,255,429
52273849	219 Brannan St UNIT 2H	 San Francisco	CA	94107	2 beds	2 baths	1,206 sqft	$1,565,207
2098636731	Residence 3 Plan	 LUMINA San Francisco	CA	94105	2 beds	2 baths	1,366 sqft	$1,468,515
2098008405	123 Corwin St # C	 San Francisco	CA	94114	3 beds	2 baths	1,609 sqft	$1,468,106
15107139	1563 28th Ave	 San Francisco	CA	94122	4 beds	3 baths	2,920 sqft	$1,442,597
2098010833	4660-62 18th St	 San Francisco	CA	94114	8 beds	8 baths	-- sqft	$1,854,276
15078220	457 Fulton St	 San Francisco	CA	94102	2 beds	2 baths	1,506 sqft	$1,602,727
2099430841	Residence F1 Plan	 Summit 800 San Francisco	CA	94132	3 beds	2.5 baths	2,249 sqft	$1,465,950
82786533	325 Berry St APT 302	 San Francisco	CA	94158	2 beds	2 baths	1,589 sqft	$1,756,654
15064594	1150 Lombard St APT 35	 San Francisco	CA	94109	3 beds	2.5 baths	1,854 sqft	$2,803,253
2098024875	2017 Powell St	 San Francisco	CA	94133	Studio	-- baths	3,990 sqft	$2,764,652
15155224	2144 Bay Shore Blvd	 San Francisco	CA	94134	2 beds	1 bath	800 sqft	$698,235
2098636729	Residence 4 Plan	 LUMINA San Francisco	CA	94105	2 beds	2 baths	1,401 sqft	$1,433,163
61325260	20 Arco Way	 San Francisco	CA	94112	3 beds	2.5 baths	1,762 sqft	$1,155,109
2098035539	1688 Pine St # W407	 San Francisco	CA	94109	2 beds	2 baths	1,164 sqft	$1,491,860
2098035538	1688 Pine St # W901	 San Francisco	CA	94109	2 beds	2 baths	955 sqft	$1,332,003
15117826	2135 24th Ave	 San Francisco	CA	94116	3 beds	2 baths	1,162 sqft	$1,176,099
111710873	16 Jessie St APT 304	 San Francisco	CA	94105	2 beds	2 baths	1,046 sqft	$1,436,335
89237919	425 1st St UNIT 4504	 San Francisco	CA	94105	1 bed	1 bath	605 sqft	$914,066
15135465	266 Juanita Way	 San Francisco	CA	94127	4 beds	3 baths	3,009 sqft	$2,463,139
15066509	524-526 Vallejo St	 San Francisco	CA	94133	4 beds	6 baths	2,420 sqft	$2,625,014
15131097	74 Farview Ct	 San Francisco	CA	94131	2 beds	1 bath	1,128 sqft	$1,097,131
15131661	616-618 Diamond St	 San Francisco	CA	94114	2 beds	1 bath	2,764 sqft	$2,184,063
15067429	3 Mccormick St	 San Francisco	CA	94109	2 beds	2 baths	1,496 sqft	$1,973,008
2098183168	E1105 Plan	 Rockwell San Francisco	CA	94109	1 bed	1 bath	690 sqft	$950,398
15081441	3249 Jackson St	 San Francisco	CA	94118	6 beds	5 baths	5,627 sqft	$8,984,866
15147436	1 Rausch St APT A	 San Francisco	CA	94103	1 bed	2 baths	1,044 sqft	$1,010,606
15144457	562 Sanchez St	 San Francisco	CA	94114	3 beds	4 baths	4,000 sqft	$3,912,371
119685501	5800 3rd St UNIT 1211	 San Francisco	CA	94124	1 bed	1 bath	817 sqft	$632,672
15151972	1221 San Bruno Ave	 San Francisco	CA	94110	2 beds	1 bath	1,005 sqft	$958,931
2098085721	3039-41 California St	 San Francisco	CA	94115	Studio	-- baths	3,852 sqft	$1,826,990
2104833493	425 1st St	 San Francisco	CA	94105	1 bed	2 baths	819 sqft	$1,524,974
2098087502	534 25th Ave	 San Francisco	CA	94121	Studio	-- baths	5,091 sqft	$2,563,566
2098089874	2693 22nd St	 San Francisco	CA	94110	Studio	-- baths	4,050 sqft	$3,978,131
2098093137	2697 22nd St # 1	 San Francisco	CA	94110	3 beds	2 baths	1,295 sqft	$1,387,937
2098096943	2695 22nd St # 1	 San Francisco	CA	94110	3 beds	2 baths	1,399 sqft	$1,409,559
15107183	1539 29th Ave	 San Francisco	CA	94122	5 beds	5 baths	2,875 sqft	$1,402,003
80741786	385 10th St APT 7	 San Francisco	CA	94103	1 bed	1 bath	602 sqft	$658,628
82785897	1160 Mission St UNIT 1206	 San Francisco	CA	94103	2 beds	2 baths	1,146 sqft	$1,312,925
64972752	355 1st St PH 2703	 San Francisco	CA	94105	2 beds	2 baths	1,480 sqft	$2,001,305
15151914	1183-1185 Hampshire St	 San Francisco	CA	94110	5 beds	4 baths	2,180 sqft	$1,383,640
15199505	18 Jade Pl	 San Francisco	CA	94131	5 beds	5 baths	3,550 sqft	$3,006,218
111710950	301 Mission St APT 19A	 San Francisco	CA	94105	2 beds	2 baths	1,469 sqft	$1,788,495
15066065	1925 Leavenworth St APT 4	 San Francisco	CA	94133	1 bed	1 bath	534 sqft	$643,076
80744446	701 Minna St APT 17	 San Francisco	CA	94103	2 beds	3 baths	1,778 sqft	$1,310,833
71713737	50 Lansing St UNIT 604	 San Francisco	CA	94105	2 beds	2 baths	1,066 sqft	$1,205,342
2098108886	83 Panorama Dr	 San Francisco	CA	94131	3 beds	5 baths	3,208 sqft	$1,934,492
111930151	301 Mission St APT 6A	 San Francisco	CA	94105	2 beds	2 baths	1,479 sqft	$1,799,830
15064106	220 Lombard St APT 823	 San Francisco	CA	94111	3 beds	2 baths	1,817 sqft	$1,986,303
15144415	120 Hartford St	 San Francisco	CA	94114	4 beds	3 baths	2,447 sqft	$2,674,097
2106821447	1725 Kearny St APT 1	 San Francisco	CA	94133	3 beds	4 baths	2,450 sqft	$3,519,390
2098118196	1979 Ofarrell St APT B	 San Francisco	CA	94115	2 beds	1 bath	875 sqft	$737,167
111922444	301 Mission St APT 6D	 San Francisco	CA	94105	1 bed	1 bath	789 sqft	$1,046,945
80746401	370 De Haro St # TB5	 San Francisco	CA	94103	1 bed	2 baths	1,180 sqft	$1,113,570
89239041	300 Berry St UNIT 201	 San Francisco	CA	94158	2 beds	1 bath	917 sqft	$1,116,128
59700600	1800 Bryant St STE 106	 San Francisco	CA	94110	1 bed	2 baths	778 sqft	$860,095
2135966161	56 Sanchez St APT 3	 San Francisco	CA	94114	1 bed	1 bath	-- sqft	$649,364
15093792	558 27th Ave	 San Francisco	CA	94121	2 beds	1 bath	1,160 sqft	$1,057,696
15077373	1979B Ofarrell St # 10	 San Francisco	CA	94115	2 beds	1 bath	875 sqft	$753,386
2106364114	2136 Broderick St	 San Francisco	CA	94115	Studio	-- baths	6,585 sqft	$7,438,234
53153375	767 Corbett Ave APT 1	 San Francisco	CA	94131	2 beds	3 baths	1,207 sqft	$1,306,778
15124164	2542 42nd Ave	 San Francisco	CA	94116	2 beds	1 bath	1,000 sqft	$942,598
15193183	371 Victoria St	 San Francisco	CA	94132	2 beds	1 bath	1,050 sqft	$783,681
15105275	1466 25th Ave	 San Francisco	CA	94122	3 beds	3 baths	1,920 sqft	$1,324,512
2098129870	98 Broderick St # 98	 San Francisco	CA	94117	1 bed	1 bath	800 sqft	$876,216
2098130464	2808 Folsom St	 San Francisco	CA	94110	Studio	-- baths	5,040 sqft	$3,335,785
2098131113	991 Haight St	 San Francisco	CA	94117	3 beds	3 baths	1,600 sqft	$1,449,676
83153434	55 Page St APT 513	 San Francisco	CA	94102	2 beds	2 baths	1,037 sqft	$1,313,667
15198472	139 S Lake Merced Hls APT 1D	 San Francisco	CA	94132	2 beds	2 baths	1,384 sqft	$759,453
2098135782	198 Coleman St	 San Francisco	CA	94124	3 beds	2.5 baths	1,285 sqft	$1,290,799
2102398145	4479 Mission St	 San Francisco	CA	94112	Studio	-- baths	-- sqft	$937,057
15069446	631 Ofarrell St APT 610	 San Francisco	CA	94109	-- beds	1 bath	520 sqft	$478,427
15172243	878 Goettingen St	 San Francisco	CA	94134	2 beds	1 bath	1,025 sqft	$732,479
2129682652	170 Pacific Ave APT 21	 San Francisco	CA	94111	3 beds	3 baths	1,993 sqft	$2,391,704
89237483	733 Front St UNIT 508	 San Francisco	CA	94111	2 beds	2 baths	1,459 sqft	$1,203,000
2098153663	3201 Mission St	 San Francisco	CA	94110	Studio	-- baths	10,494 sqft	$3,749,262
2098158072	989 Haight St	 San Francisco	CA	94117	3 beds	3 baths	1,750 sqft	$1,382,281
2121227871	80 Retiro Way APT 3	 San Francisco	CA	94123	1 bed	1 bath	800 sqft	$949,417
2098159834	3953 24th St # C2	 San Francisco	CA	94114	-- beds	-- baths	490 sqft	$450,014
2098159833	3953 24th St # C1	 San Francisco	CA	94114	-- beds	-- baths	1,306 sqft	$754,385
15078080	1390 Mcallister St	 San Francisco	CA	94115	3 beds	2 baths	1,711 sqft	$1,772,143
2098169578	4662 18th St	 San Francisco	CA	94114	4 beds	3.5 baths	2,403 sqft	$3,016,521
15129997	498 Corbett Ave	 San Francisco	CA	94114	4 beds	3.5 baths	2,850 sqft	$2,501,065
2103068387	1541 Filbert St APT 3	 San Francisco	CA	94123	3 beds	2 baths	1,350 sqft	$1,652,934
2098171100	195 Brewster St	 San Francisco	CA	94110	3 beds	3 baths	-- sqft	$2,649,455
2098177141	2620 Sutter St # 1/2	 San Francisco	CA	94115	2 beds	2 baths	-- sqft	$1,591,862
2098177212	2844 2850 Cabrillo St	 San Francisco	CA	94121	-- beds	-- baths	3,375 sqft	$2,484,538
